Time,State,CPU_Pct,GPU_Pct,cmd_vel_x,cmd_vel_z
23.66,IDLE,59.5,0.0,0.0000,0.0000
24.15,IDLE,59.0,0.0,0.0000,0.0000
24.65,IDLE,57.1,0.0,0.0000,0.0000
25.15,IDLE,58.2,0.0,0.0000,0.0000
25.65,IDLE,57.6,0.0,0.0000,0.0000
26.15,IDLE,56.6,0.0,0.0000,0.0000
26.65,IDLE,57.3,0.0,0.0000,0.0000
27.16,IDLE,54.7,0.0,0.0000,0.0000
27.65,IDLE,62.0,0.0,0.0000,0.0000
28.15,IDLE,56.5,0.0,0.0000,0.0000
28.66,IDLE,57.2,0.0,0.0000,0.0000
29.15,IDLE,58.8,0.0,0.0000,0.0000
29.66,IDLE,58.8,0.0,0.0000,0.0000
30.15,IDLE,54.4,0.0,0.0000,0.0000
30.65,IDLE,55.2,0.0,0.0000,0.0000
31.15,IDLE,57.9,0.0,0.0000,0.0000
31.65,IDLE,56.2,0.0,0.0000,0.0000
32.15,IDLE,62.0,0.0,0.0000,0.0000
32.65,IDLE,56.4,0.0,0.0000,0.0000
33.15,IDLE,54.2,0.0,0.0000,0.0000
33.65,IDLE,62.3,0.0,0.0000,0.0000
34.16,IDLE,62.9,0.0,0.0000,0.0000
34.65,IDLE,56.2,0.0,0.0000,0.0000
35.15,IDLE,58.6,0.0,0.0000,0.0000
35.65,IDLE,61.5,0.0,0.0000,0.0000
36.15,IDLE,58.5,0.0,0.0000,0.0000
36.65,IDLE,54.2,0.0,0.0000,0.0000
37.16,IDLE,56.5,0.0,0.0000,0.0000
37.65,IDLE,57.4,0.0,0.0000,0.0000
38.16,IDLE,57.6,0.0,0.0000,0.0000
38.65,IDLE,57.0,0.0,0.0000,0.0000
39.15,IDLE,57.2,0.0,0.0000,0.0000
39.65,IDLE,59.0,0.0,0.0000,0.0000
40.15,IDLE,51.2,0.0,0.0000,0.0000
40.65,IDLE,57.2,0.0,0.0000,0.0000
41.16,IDLE,58.2,0.0,0.0000,0.0000
41.65,IDLE,59.4,0.0,0.0000,0.0000
42.15,IDLE,55.9,0.0,0.0000,0.0000
42.65,IDLE,55.7,0.0,0.0000,0.0000
43.16,IDLE,58.8,0.0,0.0000,0.0000
43.65,IDLE,63.0,0.0,0.0000,0.0000
44.16,IDLE,58.3,0.0,0.0000,0.0000
44.65,IDLE,55.9,0.0,0.0000,0.0000
45.16,IDLE,54.7,0.0,0.0000,0.0000
45.66,IDLE,64.9,0.0,0.0000,0.0000
46.15,IDLE,63.1,0.0,0.0000,0.0000
46.65,IDLE,62.4,0.0,0.0000,0.0000
47.15,IDLE,56.3,0.0,0.0000,0.0000
47.65,IDLE,58.3,0.0,0.0000,0.0000
48.15,IDLE,60.3,0.0,0.0000,0.0000
48.65,IDLE,56.3,0.0,0.0000,0.0000
49.16,IDLE,60.3,0.0,0.0000,0.0000
49.65,IDLE,58.7,0.0,0.0000,0.0000
50.15,IDLE,56.8,0.0,0.0000,0.0000
50.65,IDLE,56.6,0.0,0.0000,0.0000
51.15,IDLE,56.5,0.0,0.0000,0.0000
51.65,IDLE,62.5,0.0,0.0000,0.0000
52.15,IDLE,56.5,0.0,0.0000,0.0000
52.65,IDLE,54.9,0.0,0.0000,0.0000
53.15,IDLE,57.0,0.0,0.0000,0.0000
53.66,IDLE,57.3,0.0,0.0000,0.0000
54.16,IDLE,56.1,0.0,0.0000,0.0000
54.65,IDLE,57.6,0.0,0.0000,0.0000
55.15,IDLE,57.8,0.0,0.0000,0.0000
55.65,IDLE,58.8,0.0,0.0000,0.0000
56.15,IDLE,59.0,0.0,0.0000,0.0000
56.66,IDLE,55.1,0.0,0.0000,0.0000
57.15,IDLE,59.5,0.0,0.0000,0.0000
57.65,IDLE,60.7,0.0,0.0000,0.0000
58.15,IDLE,57.1,0.0,0.0000,0.0000
58.65,IDLE,58.6,0.0,0.0000,0.0000
59.15,IDLE,57.4,0.0,0.0000,0.0000
59.65,IDLE,65.4,0.0,0.0000,0.0000
60.15,IDLE,57.5,0.0,0.0000,0.0000
60.65,IDLE,58.5,0.0,0.0000,0.0000
61.15,IDLE,55.9,0.0,0.0000,0.0000
61.66,IDLE,60.7,0.0,0.0000,0.0000
62.15,IDLE,57.9,0.0,0.0000,0.0000
62.65,IDLE,54.8,0.0,0.0000,0.0000
63.15,IDLE,58.5,0.0,0.0000,0.0000
63.65,IDLE,58.1,0.0,0.0000,0.0000
64.15,IDLE,56.1,0.0,0.0000,0.0000
64.65,IDLE,58.9,0.0,0.0000,0.0000
65.15,IDLE,59.4,0.0,0.0000,0.0000
65.65,IDLE,61.1,0.0,0.0000,0.0000
66.15,IDLE,58.6,0.0,0.0000,0.0000
66.65,IDLE,57.3,0.0,0.0000,0.0000
67.15,IDLE,55.4,0.0,0.0000,0.0000
67.65,IDLE,65.3,0.0,0.0000,0.0000
68.16,IDLE,57.9,0.0,0.0000,0.0000
68.65,IDLE,56.2,0.0,0.0000,0.0000
69.16,IDLE,59.0,0.0,0.0000,0.0000
69.65,IDLE,59.3,0.0,0.0000,0.0000
70.16,IDLE,58.3,0.0,0.0000,0.0000
70.65,IDLE,57.7,0.0,0.0000,0.0000
71.15,IDLE,58.0,0.0,0.0000,0.0000
71.65,IDLE,58.1,0.0,0.0000,0.0000
72.15,IDLE,58.0,0.0,0.0000,0.0000
72.65,IDLE,63.5,0.0,0.0000,0.0000
73.15,IDLE,58.1,0.0,0.0000,0.0000
73.65,IDLE,61.8,0.0,0.0000,0.0000
74.15,IDLE,55.3,0.0,0.0000,0.0000
74.65,IDLE,58.6,0.0,0.0000,0.0000
75.15,IDLE,59.1,0.0,0.0000,0.0000
75.65,IDLE,63.2,0.0,0.0000,0.0000
76.15,IDLE,61.2,0.0,0.0000,0.0000
76.65,IDLE,55.9,0.0,0.3000,0.0000
77.15,IDLE,53.2,0.0,0.3000,0.0000
77.65,IDLE,54.4,0.0,0.3000,-5.0000
78.15,IDLE,51.6,0.0,0.3000,0.0000
78.65,IDLE,54.8,0.0,0.3000,-5.0000
79.16,IDLE,55.2,0.0,0.3000,0.0000
79.65,IDLE,56.9,0.0,0.3000,5.0000
80.15,IDLE,55.2,0.0,0.3000,5.0000
80.65,IDLE,57.2,0.0,0.0000,0.0000
81.15,IDLE,57.9,0.0,0.0000,0.0000
81.65,IDLE,58.8,0.0,0.0000,0.0000
82.15,IDLE,57.5,0.0,0.0000,0.0000
82.65,IDLE,55.8,0.0,0.0000,0.0000
83.15,IDLE,59.6,0.0,0.0000,0.0000
83.65,IDLE,65.3,0.0,0.0000,0.0000
84.15,IDLE,56.2,0.0,0.0000,0.0000
84.65,IDLE,59.1,0.0,0.0000,0.0000
85.15,IDLE,60.1,0.0,0.0000,0.0000
85.65,IDLE,57.5,0.0,0.0000,0.0000
86.16,IDLE,58.9,0.0,0.0000,0.0000
86.65,IDLE,57.4,0.0,0.0000,0.0000
87.16,IDLE,55.5,0.0,0.0000,0.0000
87.65,IDLE,62.0,0.0,0.0000,0.0000
88.15,IDLE,61.2,0.0,0.0000,0.0000
88.65,IDLE,56.0,0.0,0.0000,0.0000
89.16,IDLE,57.1,0.0,0.0000,0.0000
89.65,IDLE,62.0,0.0,0.0000,0.0000
90.15,IDLE,55.7,0.0,0.0000,0.0000
90.65,IDLE,59.5,0.0,0.0000,0.0000
91.16,IDLE,59.8,0.0,0.0000,0.0000
91.65,IDLE,63.7,0.0,0.0000,0.0000
92.15,IDLE,56.8,0.0,0.0000,0.0000
92.65,IDLE,58.2,0.0,0.0000,0.0000
93.15,IDLE,58.1,0.0,0.0000,0.0000
93.65,IDLE,61.5,0.0,0.0000,0.0000
94.15,IDLE,58.9,0.0,0.0000,0.0000
94.65,IDLE,57.6,0.0,0.0000,0.0000
95.16,IDLE,59.7,0.0,0.0000,0.0000
95.66,IDLE,57.9,0.0,0.0000,0.0000
0.46,VISUAL_HOMING,59.6,0.0,0.2178,0.6600
0.96,VISUAL_HOMING,61.2,0.0,0.2500,0.7950
1.46,VISUAL_HOMING,56.9,0.0,0.2500,0.6861
1.97,VISUAL_HOMING,60.2,0.0,0.2858,-0.1203
2.46,VISUAL_HOMING,59.9,0.0,0.2500,-0.7549
2.96,VISUAL_HOMING,57.4,0.0,0.0000,-0.5376
3.46,VISUAL_HOMING,60.9,0.0,0.0000,-0.3980
3.96,VISUAL_HOMING,63.9,0.0,0.0000,-0.3940
4.47,VISUAL_HOMING,61.0,0.0,0.0000,-0.4008
4.96,VISUAL_HOMING,60.1,0.0,0.0000,-0.3508
5.47,VISUAL_HOMING,61.4,0.0,0.0000,-0.4378
5.96,VISUAL_HOMING,61.9,0.0,0.0000,-0.4759
6.46,VISUAL_HOMING,58.6,0.0,0.0000,-0.4746
6.97,VISUAL_HOMING,53.6,0.0,0.0000,-0.4611
7.46,VISUAL_HOMING,54.7,0.0,0.0000,-0.4172
7.96,VISUAL_HOMING,58.3,0.0,0.0000,-0.5328
8.46,VISUAL_HOMING,58.6,0.0,0.0000,-0.4613
8.97,VISUAL_HOMING,53.8,0.0,0.0481,-0.7098
9.46,VISUAL_HOMING,55.1,0.0,0.2500,-1.3242
9.97,VISUAL_HOMING,60.7,0.0,0.2565,-0.2242
10.46,VISUAL_HOMING,57.0,0.0,0.0000,0.1777
10.96,VISUAL_HOMING,54.4,0.0,0.0000,0.3125
11.46,VISUAL_HOMING,54.8,0.0,0.0000,0.3513
11.96,VISUAL_HOMING,62.4,0.0,0.0000,0.3548
12.46,VISUAL_HOMING,55.8,0.0,0.0000,0.4902
12.96,VISUAL_HOMING,53.8,0.0,0.0000,0.4576
13.46,VISUAL_HOMING,54.5,0.0,0.0000,0.3692
13.96,VISUAL_HOMING,56.1,0.0,0.0000,0.5155
14.46,VISUAL_HOMING,56.7,0.0,0.0000,0.4835
14.96,VISUAL_HOMING,53.9,0.0,0.0000,0.4921
15.46,VISUAL_HOMING,57.8,0.0,0.1474,1.2216
15.96,VISUAL_HOMING,56.9,0.0,0.2500,1.4399
16.46,VISUAL_HOMING,57.1,0.0,0.2953,0.3399
16.96,VISUAL_HOMING,57.6,0.0,0.2051,0.0472
17.46,VISUAL_HOMING,56.0,0.0,0.1490,0.0366
17.96,VISUAL_HOMING,58.0,0.0,0.1073,0.0759
18.46,VISUAL_HOMING,54.7,0.0,0.0825,0.0784
18.96,VISUAL_HOMING,53.9,0.0,0.0612,0.0601
19.46,VISUAL_HOMING,54.5,0.0,0.0537,-0.0417
19.97,VISUAL_HOMING,63.1,0.0,0.0500,-0.0931
20.46,VISUAL_HOMING,56.4,0.0,0.0500,-0.1551
20.96,VISUAL_HOMING,55.6,0.0,0.0000,-0.1115
21.46,BUFFERING_ROUGH,55.7,0.0,0.0000,0.0000
21.96,BUFFERING_ROUGH,54.1,0.0,0.0000,0.0000
22.46,BUFFERING_ROUGH,54.7,0.0,0.0000,0.0000
22.96,BUFFERING_ROUGH,55.1,0.0,0.0000,0.0000
23.46,BUFFERING_ROUGH,52.8,0.0,0.0000,0.0000
23.96,BUFFERING_ROUGH,53.8,0.0,0.0000,0.0000
24.47,BUFFERING_ROUGH,53.9,0.0,0.0000,0.0000
24.96,BUFFERING_ROUGH,55.2,0.0,0.0000,0.0000
25.46,BUFFERING_ROUGH,54.2,0.0,0.0000,0.0000
25.96,BUFFERING_ROUGH,58.1,0.0,0.0000,0.0000
26.46,BUFFERING_ROUGH,54.7,0.0,0.0000,0.0000
26.96,BUFFERING_ROUGH,53.8,0.0,0.0000,0.0000
27.46,BUFFERING_ROUGH,52.8,0.0,0.0000,0.0000
27.96,BUFFERING_ROUGH,61.1,0.0,0.0000,0.0000
28.46,BUFFERING_ROUGH,54.8,0.0,0.0000,0.0000
28.96,BUFFERING_ROUGH,53.7,0.0,0.0000,0.0000
29.46,BUFFERING_ROUGH,54.0,0.0,0.0000,0.0000
29.96,BUFFERING_ROUGH,53.9,0.0,0.0000,0.0000
30.46,BUFFERING_ROUGH,54.5,0.0,0.0000,0.0000
30.96,BUFFERING_ROUGH,54.0,0.0,0.0000,0.0000
31.46,BUFFERING_ROUGH,53.4,0.0,0.0000,0.0000
31.96,BUFFERING_ROUGH,53.6,0.0,0.0000,0.0000
32.46,BUFFERING_ROUGH,55.7,0.0,0.0000,0.0000
32.96,BUFFERING_ROUGH,52.1,0.0,0.0000,0.0000
33.46,BUFFERING_ROUGH,53.8,0.0,0.0000,0.0000
33.96,BUFFERING_ROUGH,57.0,0.0,0.0000,0.0000
34.46,BUFFERING_ROUGH,53.9,0.0,0.0000,0.0000
34.96,BUFFERING_ROUGH,54.2,0.0,0.0000,0.0000
35.47,BUFFERING_ROUGH,57.6,0.0,0.0000,0.0000
35.96,IDLE,66.1,0.0,0.0000,0.0000
36.46,IDLE,53.6,0.0,0.0000,0.0000
36.96,IDLE,54.7,0.0,0.3000,0.0000
37.46,IDLE,53.4,0.0,0.3000,0.0000
37.96,IDLE,57.3,0.0,0.3000,0.0000
38.46,IDLE,56.4,0.0,0.3000,0.0000
38.96,IDLE,55.7,0.0,0.3000,0.0000
39.46,IDLE,58.9,0.0,0.3000,0.0000
39.96,IDLE,56.8,0.0,0.3000,0.0000
40.46,IDLE,58.9,0.0,0.3000,0.0000
40.96,IDLE,55.4,0.0,0.3000,0.0000
41.46,IDLE,60.3,0.0,0.3000,0.0000
41.96,IDLE,58.6,0.0,0.3000,0.0000
42.46,IDLE,57.2,0.0,0.3000,0.0000
42.96,IDLE,55.1,0.0,0.3000,0.0000
43.46,IDLE,54.2,0.0,0.3000,0.0000
43.96,IDLE,59.7,0.0,0.3000,0.0000
44.46,IDLE,55.0,0.0,0.3000,0.0000
44.97,IDLE,53.6,0.0,0.3000,0.0000
45.46,IDLE,53.7,0.0,0.3000,0.0000
45.97,IDLE,53.3,0.0,0.3000,2.3915
46.46,IDLE,55.8,0.0,0.3000,2.3915
46.96,IDLE,56.9,0.0,0.3000,2.3915
47.47,IDLE,54.6,0.0,0.0000,0.0000
47.96,IDLE,53.5,0.0,0.0000,0.0000
48.46,IDLE,55.9,0.0,0.0000,0.0000
48.96,IDLE,54.0,0.0,0.0000,0.0000
49.46,IDLE,52.0,0.0,0.0000,0.0000
49.96,IDLE,57.3,0.0,0.0000,0.0000
50.46,IDLE,53.7,0.0,0.0000,0.0000
50.96,IDLE,53.9,0.0,0.0000,0.0000
51.46,IDLE,53.5,0.0,0.0000,0.0000
51.96,IDLE,58.9,0.0,0.0000,0.0000
52.47,IDLE,53.5,0.0,0.0000,0.0000
52.96,IDLE,52.9,0.0,0.0000,0.0000
53.46,IDLE,54.4,0.0,0.0000,0.0000
53.96,IDLE,53.8,0.0,0.0000,0.0000
54.46,IDLE,53.9,0.0,0.0000,0.0000
54.96,IDLE,55.9,0.0,0.0000,0.0000
55.46,IDLE,53.4,0.0,0.0000,0.0000
55.96,IDLE,53.4,0.0,0.0000,0.0000
56.46,IDLE,55.1,0.0,0.0000,0.0000
56.96,IDLE,52.8,0.0,0.0000,0.0000
0.26,COMMUTING,54.5,0.0,0.2000,0.0561
0.76,COMMUTING,56.6,0.0,0.2605,0.4439
1.26,COMMUTING,55.9,0.0,0.2500,0.6840
1.76,COMMUTING,54.8,0.0,0.2500,0.9680
2.26,COMMUTING,55.5,0.0,0.2500,0.8178
2.76,COMMUTING,60.3,0.0,0.2500,0.8374
3.26,COMMUTING,57.8,0.0,0.2500,0.6871
3.76,COMMUTING,53.8,0.0,0.3000,0.3128
4.27,VISUAL_HOMING,57.4,0.0,0.3000,-0.0278
4.76,VISUAL_HOMING,61.0,0.0,0.3000,-0.1377
5.26,VISUAL_HOMING,61.0,0.0,0.3000,-0.2064
5.76,VISUAL_HOMING,59.5,0.0,0.3000,-0.2046
6.26,VISUAL_HOMING,58.4,0.0,0.3000,-0.0715
6.76,VISUAL_HOMING,62.3,0.0,0.2329,0.0111
7.26,VISUAL_SERVO_DOCK,59.7,0.0,0.0000,0.0000
7.76,VISUAL_SERVO_DOCK,59.3,0.0,0.0500,-1.0000
8.26,VISUAL_SERVO_DOCK,58.0,0.0,0.0500,-1.0000
8.76,VISUAL_SERVO_DOCK,58.2,0.0,0.0500,-1.0000
9.26,VISUAL_SERVO_DOCK,54.1,0.0,0.0500,-1.0000
9.76,VISUAL_SERVO_DOCK,53.7,0.0,0.0500,-1.0000
10.26,VISUAL_SERVO_DOCK,54.1,0.0,0.0500,-1.0000
10.76,VISUAL_SERVO_DOCK,60.3,0.0,0.0500,-1.0000
11.26,ABORTED,54.5,0.0,0.0000,0.0000
11.76,ABORTED,49.5,0.0,0.0000,0.0000
12.26,ABORTED,54.3,0.0,0.0000,0.0000
12.76,ABORTED,54.3,0.0,0.0000,0.0000
13.26,ABORTED,52.6,0.0,0.0000,0.0000
13.76,ABORTED,53.4,0.0,0.0000,0.0000
14.26,ABORTED,53.2,0.0,0.0000,0.0000
14.76,ABORTED,53.6,0.0,0.0000,0.0000
15.26,ABORTED,54.2,0.0,0.0000,0.0000
15.76,ABORTED,51.7,0.0,0.0000,0.0000
16.26,ABORTED,54.8,0.0,0.0000,0.0000
16.76,ABORTED,55.2,0.0,0.0000,0.0000
17.26,ABORTED,52.2,0.0,0.0000,0.0000
17.76,ABORTED,51.4,0.0,0.0000,0.0000
18.26,ABORTED,52.2,0.0,0.0000,0.0000
18.76,ABORTED,56.3,0.0,0.0000,0.0000
19.26,ABORTED,52.0,0.0,0.0000,0.0000
19.76,ABORTED,52.7,0.0,0.0000,0.0000
20.26,ABORTED,52.3,0.0,0.0000,0.0000
20.76,ABORTED,53.4,0.0,0.0000,0.0000
21.26,ABORTED,51.9,0.0,0.0000,0.0000
21.76,ABORTED,51.2,0.0,0.0000,0.0000
22.26,ABORTED,51.5,0.0,0.0000,0.0000
22.76,ABORTED,53.9,0.0,0.0000,0.0000
23.26,ABORTED,54.1,0.0,0.0000,0.0000
23.76,ABORTED,50.7,0.0,0.0000,0.0000
24.26,ABORTED,53.3,0.0,0.0000,0.0000
24.76,ABORTED,57.5,0.0,0.0000,0.0000
25.26,ABORTED,52.1,0.0,0.0000,0.0000
25.76,ABORTED,51.8,0.0,0.0000,0.0000
26.26,ABORTED,50.0,0.0,0.0000,0.0000
26.76,ABORTED,58.8,0.0,0.0000,0.0000
27.26,ABORTED,52.7,0.0,0.0000,0.0000
27.76,ABORTED,50.5,0.0,0.0000,0.0000
28.26,ABORTED,53.8,0.0,0.0000,0.0000
28.76,ABORTED,53.9,0.0,0.0000,0.0000
29.26,ABORTED,52.0,0.0,0.0000,0.0000
29.76,ABORTED,50.3,0.0,0.0000,0.0000
30.26,ABORTED,51.7,0.0,0.0000,0.0000
30.76,ABORTED,50.9,0.0,0.0000,0.0000
31.26,ABORTED,53.5,0.0,0.0000,0.0000
31.76,ABORTED,50.5,0.0,0.0000,0.0000
32.26,ABORTED,52.6,0.0,0.0000,0.0000
32.76,ABORTED,56.0,0.0,0.0000,0.0000
33.26,ABORTED,52.2,0.0,0.0000,0.0000
33.76,ABORTED,53.3,0.0,0.0000,0.0000
34.26,ABORTED,51.4,0.0,0.0000,0.0000
34.76,ABORTED,56.9,0.0,0.0000,0.0000
35.26,ABORTED,53.2,0.0,0.0000,0.0000
35.76,ABORTED,51.8,0.0,0.0000,0.0000
36.26,ABORTED,51.3,0.0,0.0000,0.0000
36.76,ABORTED,51.4,0.0,0.0000,0.0000
37.26,ABORTED,51.7,0.0,0.0000,0.0000
37.76,ABORTED,49.7,0.0,0.0000,0.0000
38.26,ABORTED,50.9,0.0,0.0000,0.0000
38.76,ABORTED,52.1,0.0,0.0000,0.0000
39.26,ABORTED,52.4,0.0,0.0000,0.0000
39.76,ABORTED,49.3,0.0,0.0000,0.0000
40.26,ABORTED,54.5,0.0,0.0000,0.0000
40.76,ABORTED,56.0,0.0,0.0000,0.0000
41.26,ABORTED,49.1,0.0,0.0000,0.0000
41.76,ABORTED,51.0,0.0,0.0000,0.0000
42.26,ABORTED,50.9,0.0,0.0000,0.0000
42.76,ABORTED,57.0,0.0,0.0000,0.0000
43.26,ABORTED,51.9,0.0,0.0000,0.0000
43.76,ABORTED,51.7,0.0,0.0000,0.0000
44.26,ABORTED,53.5,0.0,0.0000,0.0000
44.76,ABORTED,51.8,0.0,0.0000,0.0000
45.26,ABORTED,51.4,0.0,0.0000,0.0000
45.76,ABORTED,52.7,0.0,0.0000,0.0000
46.26,ABORTED,51.4,0.0,0.0000,0.0000
46.76,ABORTED,52.9,0.0,0.0000,0.0000
47.26,ABORTED,53.3,0.0,0.0000,0.0000
47.76,ABORTED,50.9,0.0,0.0000,0.0000
48.26,ABORTED,52.7,0.0,0.0000,0.0000
48.76,ABORTED,57.6,0.0,0.0000,0.0000
49.26,ABORTED,50.0,0.0,0.0000,0.0000
49.76,ABORTED,50.5,0.0,0.0000,0.0000
50.27,ABORTED,51.0,0.0,0.0000,0.0000
50.76,ABORTED,57.0,0.0,0.0000,0.0000
51.26,ABORTED,51.2,0.0,0.0000,0.0000
51.76,ABORTED,49.6,0.0,0.0000,0.0000
52.26,ABORTED,50.2,0.0,0.0000,0.0000
52.76,ABORTED,51.5,0.0,0.0000,0.0000
53.26,ABORTED,50.5,0.0,0.0000,0.0000
53.76,ABORTED,50.3,0.0,0.0000,0.0000
54.26,ABORTED,51.0,0.0,0.0000,0.0000
54.76,ABORTED,53.1,0.0,0.0000,0.0000
55.26,ABORTED,53.6,0.0,0.0000,0.0000
55.76,ABORTED,50.2,0.0,0.0000,0.0000
56.26,ABORTED,52.4,0.0,0.0000,0.0000
56.76,ABORTED,56.2,0.0,0.0000,0.0000
57.26,ABORTED,51.6,0.0,0.0000,0.0000
57.76,ABORTED,50.3,0.0,0.0000,0.0000
58.26,ABORTED,51.2,0.0,0.0000,0.0000
58.76,ABORTED,58.2,0.0,0.0000,0.0000
59.26,ABORTED,51.4,0.0,0.0000,0.0000
59.76,ABORTED,51.0,0.0,0.0000,0.0000
60.26,ABORTED,51.4,0.0,0.0000,0.0000
60.76,ABORTED,53.7,0.0,0.0000,0.0000
61.26,ABORTED,49.8,0.0,0.0000,0.0000
61.76,ABORTED,51.9,0.0,0.0000,0.0000
62.26,ABORTED,52.8,0.0,0.0000,0.0000
62.77,ABORTED,50.9,0.0,0.0000,0.0000
63.26,ABORTED,52.3,0.0,0.0000,0.0000
63.76,ABORTED,51.0,0.0,0.0000,0.0000
64.26,ABORTED,52.4,0.0,0.0000,0.0000
64.76,ABORTED,53.8,0.0,0.0000,0.0000
65.26,ABORTED,50.7,0.0,0.0000,0.0000
65.76,ABORTED,51.7,0.0,0.0000,0.0000
66.26,ABORTED,50.7,0.0,0.0000,0.0000
66.76,ABORTED,59.2,0.0,0.0000,0.0000
67.26,ABORTED,52.4,0.0,0.0000,0.0000
67.76,ABORTED,52.5,0.0,0.0000,0.0000
68.26,ABORTED,53.8,0.0,0.0000,0.0000
68.76,ABORTED,51.7,0.0,0.0000,0.0000
69.26,ABORTED,52.1,0.0,0.0000,0.0000
69.76,ABORTED,49.8,0.0,0.0000,0.0000
70.26,ABORTED,51.4,0.0,0.0000,0.0000
70.76,ABORTED,53.2,0.0,0.0000,0.0000
71.26,ABORTED,51.7,0.0,0.0000,0.0000
71.76,ABORTED,52.6,0.0,0.0000,0.0000
72.26,ABORTED,51.0,0.0,0.0000,0.0000
72.76,ABORTED,57.4,0.0,0.0000,0.0000
73.26,ABORTED,51.0,0.0,0.0000,0.0000
73.76,ABORTED,50.9,0.0,0.0000,0.0000
74.27,ABORTED,51.4,0.0,0.0000,0.0000
74.76,ABORTED,59.0,0.0,0.0000,0.0000
75.26,ABORTED,51.9,0.0,0.0000,0.0000
75.76,ABORTED,49.3,0.0,0.0000,0.0000
76.26,ABORTED,53.6,0.0,0.0000,0.0000
76.76,ABORTED,52.1,0.0,0.0000,0.0000
77.26,ABORTED,50.3,0.0,0.0000,0.0000
77.76,ABORTED,49.5,0.0,0.0000,0.0000
78.26,ABORTED,50.0,0.0,0.0000,0.0000
78.76,ABORTED,54.1,0.0,0.0000,0.0000
79.26,ABORTED,50.7,0.0,0.0000,0.0000
79.76,ABORTED,50.9,0.0,0.0000,0.0000
80.26,ABORTED,51.9,0.0,0.0000,0.0000
80.76,ABORTED,53.8,0.0,0.0000,0.0000
81.26,ABORTED,52.4,0.0,0.3000,-0.1077
81.76,ABORTED,52.1,0.0,0.3000,-0.1762
82.26,ABORTED,55.3,0.0,0.2500,-0.6506
82.76,ABORTED,59.8,0.0,0.1047,-0.7029
83.26,ABORTED,54.0,0.0,0.0635,-0.9364
83.76,ABORTED,55.2,0.0,0.2500,-1.5105
84.26,ABORTED,55.1,0.0,0.0000,-0.9627
84.76,ABORTED,55.1,0.0,0.2500,-1.4321
85.26,ABORTED,53.0,0.0,0.2500,-1.0586
85.76,ABORTED,52.2,0.0,0.0000,-0.9744
86.26,ABORTED,54.6,0.0,0.1026,-1.0843
86.76,ABORTED,52.8,0.0,0.2483,-1.7443
87.26,ABORTED,53.2,0.0,0.0000,-1.0666
87.76,ABORTED,51.6,0.0,0.2500,-1.3569
88.26,ABORTED,54.9,0.0,0.2500,-0.8115
88.76,ABORTED,55.8,0.0,0.2500,-0.9386
89.26,ABORTED,53.8,0.0,0.0000,-0.8853
