Time,State,CPU_Pct,GPU_Pct,cmd_vel_x,cmd_vel_z
19.74,ABORTED,56.4,0.0,0.0000,0.0000
20.24,ABORTED,53.0,0.0,0.0000,0.0000
20.74,ABORTED,53.6,0.0,0.0000,0.0000
21.24,ABORTED,53.0,0.0,0.0000,0.0000
21.74,ABORTED,55.5,0.0,0.0000,0.0000
22.24,ABORTED,54.1,0.0,0.0000,0.0000
22.74,ABORTED,53.0,0.0,0.0000,0.0000
23.24,ABORTED,56.4,0.0,0.0000,0.0000
23.74,ABORTED,56.6,0.0,0.0000,0.0000
24.24,ABORTED,53.9,0.0,0.0000,0.0000
24.74,ABORTED,53.1,0.0,0.0000,0.0000
25.24,ABORTED,58.9,0.0,0.0000,0.0000
25.74,ABORTED,55.7,0.0,0.0000,0.0000
26.24,ABORTED,53.1,0.0,0.0000,0.0000
26.74,ABORTED,57.0,0.0,0.0000,0.0000
27.24,ABORTED,57.2,0.0,0.0000,0.0000
27.74,ABORTED,55.0,0.0,0.0000,0.0000
28.24,ABORTED,54.8,0.0,0.0000,0.0000
28.74,ABORTED,55.1,0.0,0.0000,0.0000
29.24,ABORTED,55.5,0.0,0.0000,0.0000
29.74,ABORTED,55.2,0.0,0.0000,0.0000
30.24,ABORTED,54.8,0.0,0.0000,0.0000
30.74,ABORTED,55.7,0.0,0.0000,0.0000
31.24,ABORTED,56.4,0.0,0.0000,0.0000
31.74,ABORTED,58.6,0.0,0.0000,0.0000
32.24,ABORTED,52.8,0.0,0.0000,0.0000
32.74,ABORTED,55.1,0.0,0.0000,0.0000
33.24,ABORTED,56.3,0.0,0.0000,0.0000
33.74,ABORTED,55.8,0.0,0.0000,0.0000
34.24,ABORTED,55.1,0.0,0.0000,0.0000
34.74,ABORTED,54.5,0.0,0.0000,0.0000
35.24,ABORTED,58.9,0.0,0.0000,0.0000
35.74,ABORTED,55.9,0.0,0.0000,0.0000
36.24,ABORTED,53.7,0.0,0.0000,0.0000
36.74,ABORTED,56.6,0.0,0.0000,0.0000
37.24,ABORTED,55.3,0.0,0.0000,0.0000
37.74,ABORTED,54.4,0.0,0.0000,0.0000
38.24,ABORTED,55.2,0.0,0.0000,0.0000
38.74,ABORTED,58.1,0.0,0.0000,0.0000
39.24,IDLE,63.1,0.0,0.0000,0.0000
39.74,IDLE,60.9,0.0,0.0000,0.0000
40.24,IDLE,54.5,0.0,0.0000,0.0000
40.74,IDLE,53.6,0.0,0.0000,0.0000
41.24,IDLE,59.0,0.0,0.0000,0.0000
41.74,IDLE,56.3,0.0,0.0000,0.0000
42.24,IDLE,55.1,0.0,0.0000,0.0000
42.74,IDLE,56.0,0.0,0.0000,0.0000
43.24,IDLE,57.4,0.0,0.0000,0.0000
43.74,IDLE,57.5,0.0,0.0000,0.0000
44.24,IDLE,54.2,0.0,0.0000,0.0000
44.74,IDLE,58.1,0.0,0.0000,0.0000
45.24,IDLE,56.7,0.0,0.0000,0.0000
45.74,IDLE,55.4,0.0,0.0000,0.0000
46.24,IDLE,55.8,0.0,0.0000,0.0000
46.74,IDLE,55.7,0.0,0.0000,0.0000
47.24,IDLE,56.7,0.0,0.0000,0.0000
47.75,IDLE,57.9,0.0,0.0000,0.0000
0.23,COMMUTING,55.8,0.0,0.0000,0.0000
0.73,COMMUTING,55.7,0.0,0.3000,-0.1729
1.23,COMMUTING,61.6,0.0,0.2500,-0.4460
1.73,COMMUTING,59.5,0.0,0.2500,-0.7011
2.23,COMMUTING,56.5,0.0,0.0959,-0.7576
2.73,COMMUTING,57.1,0.0,0.0559,-0.9421
3.23,COMMUTING,61.1,0.0,0.2500,-1.7371
3.73,COMMUTING,56.3,0.0,0.0000,-1.0183
4.23,COMMUTING,57.5,0.0,0.2500,-1.3767
4.73,COMMUTING,57.9,0.0,0.2500,-0.8267
5.23,COMMUTING,58.0,0.0,0.2500,-0.9100
5.73,COMMUTING,56.6,0.0,0.0000,-0.7811
6.23,COMMUTING,56.3,0.0,0.2500,-1.2918
6.73,COMMUTING,58.8,0.0,0.0967,-0.8218
7.23,COMMUTING,57.9,0.0,0.0697,-1.0086
7.73,COMMUTING,57.9,0.0,0.2144,-1.4264
8.23,COMMUTING,56.5,0.0,0.1910,-0.7978
8.73,COMMUTING,56.5,0.0,0.1596,-0.6894
9.23,COMMUTING,59.3,0.0,0.0000,-0.5754
9.73,COMMUTING,55.3,0.0,0.1143,-0.8635
10.23,COMMUTING,54.9,0.0,0.1207,-0.7798
10.73,COMMUTING,57.0,0.0,0.1037,-0.6038
11.23,VISUAL_HOMING,64.2,0.0,0.1440,-0.7621
11.73,VISUAL_HOMING,58.1,0.0,0.2500,-1.2239
12.23,VISUAL_HOMING,57.1,0.0,0.2500,-0.5586
12.73,VISUAL_HOMING,61.9,0.0,0.2500,-0.4328
13.23,VISUAL_HOMING,58.2,0.0,0.2434,-0.2964
13.73,VISUAL_SERVO_DOCK,62.5,0.0,0.0000,0.0000
14.23,VISUAL_SERVO_DOCK,62.8,0.0,0.0000,0.0000
14.73,VISUAL_SERVO_DOCK,62.3,0.0,0.0500,-1.0000
15.23,VISUAL_SERVO_DOCK,61.4,0.0,0.0500,-1.0000
15.73,VISUAL_SERVO_DOCK,60.5,0.0,0.0500,-1.0000
16.23,VISUAL_SERVO_DOCK,57.8,0.0,0.0500,-1.0000
16.73,VISUAL_SERVO_DOCK,55.8,0.0,0.0500,-1.0000
17.23,VISUAL_SERVO_DOCK,62.4,0.0,0.0500,-1.0000
17.73,ABORTED,56.9,0.0,0.0000,0.0000
18.23,ABORTED,54.9,0.0,0.0000,0.0000
18.73,ABORTED,53.7,0.0,0.0000,0.0000
19.23,ABORTED,58.8,0.0,0.0000,0.0000
19.73,ABORTED,56.8,0.0,0.0000,0.0000
20.23,ABORTED,54.4,0.0,0.0000,0.0000
20.73,ABORTED,56.1,0.0,0.0000,0.0000
21.23,ABORTED,53.8,0.0,0.0000,0.0000
21.73,ABORTED,53.0,0.0,0.0000,0.0000
22.23,ABORTED,53.5,0.0,0.0000,0.0000
22.73,ABORTED,54.6,0.0,0.0000,0.0000
23.23,ABORTED,54.5,0.0,0.0000,0.0000
23.73,ABORTED,57.6,0.0,0.0000,0.0000
24.23,ABORTED,54.1,0.0,0.0000,0.0000
24.73,ABORTED,54.9,0.0,0.0000,0.0000
25.23,ABORTED,57.9,0.0,0.0000,0.0000
25.73,ABORTED,54.8,0.0,0.0000,0.0000
26.23,ABORTED,52.3,0.0,0.0000,0.0000
26.73,ABORTED,54.3,0.0,0.0000,0.0000
27.23,ABORTED,59.1,0.0,0.0000,0.0000
27.73,ABORTED,54.9,0.0,0.0000,0.0000
28.23,ABORTED,51.5,0.0,0.0000,0.0000
28.73,ABORTED,56.9,0.0,0.0000,0.0000
29.23,ABORTED,56.3,0.0,0.0000,0.0000
29.73,IDLE,62.6,0.0,0.0000,0.0000
30.23,IDLE,59.1,0.0,0.0000,0.0000
30.73,IDLE,54.4,0.0,0.0000,0.0000
31.23,IDLE,54.8,0.0,0.0000,0.0000
31.73,IDLE,56.0,0.0,0.0000,0.0000
32.23,IDLE,56.0,0.0,0.0000,0.0000
32.73,IDLE,53.7,0.0,0.0000,0.0000
33.23,IDLE,57.2,0.0,0.0000,0.0000
0.20,COMMUTING,54.0,0.0,0.0000,0.0000
0.70,COMMUTING,55.4,0.0,0.2500,-0.7516
1.20,COMMUTING,55.5,0.0,0.2500,-0.7920
1.70,COMMUTING,61.4,0.0,0.0000,-0.6352
2.20,COMMUTING,56.2,0.0,0.2428,-1.6105
2.70,COMMUTING,55.9,0.0,0.1637,-1.1728
3.20,COMMUTING,55.9,0.0,0.0000,-1.0871
3.70,COMMUTING,56.1,0.0,0.2500,-1.3842
4.20,COMMUTING,56.5,0.0,0.2500,-0.8624
4.70,COMMUTING,55.1,0.0,0.2500,-0.7957
5.20,COMMUTING,57.5,0.0,0.2500,-0.8502
5.70,COMMUTING,54.7,0.0,0.2500,-0.7199
6.20,COMMUTING,57.2,0.0,0.2500,-0.8357
6.70,COMMUTING,56.9,0.0,0.2500,-0.5410
7.20,COMMUTING,54.5,0.0,0.2500,-0.4851
7.70,COMMUTING,59.3,0.0,0.2500,-0.6452
8.20,COMMUTING,57.1,0.0,0.2500,-0.7502
8.70,COMMUTING,55.4,0.0,0.2500,-0.9689
9.20,COMMUTING,56.1,0.0,0.0000,-0.6643
9.70,COMMUTING,61.3,0.0,0.2088,-1.3439
10.20,COMMUTING,55.9,0.0,0.1964,-0.9565
10.70,COMMUTING,55.2,0.0,0.1684,-0.8542
11.20,COMMUTING,54.7,0.0,0.0000,-0.7092
11.70,COMMUTING,56.1,0.0,0.1437,-0.9570
12.20,COMMUTING,54.0,0.0,0.1400,-0.9032
12.70,VISUAL_HOMING,57.0,0.0,0.1157,-0.6790
13.20,VISUAL_HOMING,55.9,0.0,0.2500,-1.0742
13.70,VISUAL_HOMING,55.4,0.0,0.2245,-0.3274
14.20,VISUAL_HOMING,57.7,0.0,0.2117,-0.1917
14.70,VISUAL_HOMING,56.8,0.0,0.1580,-0.1308
15.20,VISUAL_HOMING,54.5,0.0,0.1071,-0.1262
15.70,VISUAL_HOMING,59.3,0.0,0.0698,-0.0953
16.20,VISUAL_HOMING,54.2,0.0,0.0696,-0.0495
16.70,VISUAL_HOMING,55.0,0.0,0.0547,-0.0383
17.20,VISUAL_HOMING,56.0,0.0,0.0500,-0.0788
17.70,VISUAL_HOMING,58.8,0.0,0.0000,0.3028
18.20,VISUAL_HOMING,54.2,0.0,0.0000,0.2819
18.70,VISUAL_HOMING,55.3,0.0,0.0000,0.0000
19.20,BUFFERING_ROUGH,56.5,0.0,0.0000,0.0000
19.70,BUFFERING_ROUGH,56.0,0.0,0.0000,0.0000
20.20,BUFFERING_ROUGH,53.4,0.0,0.0000,0.0000
20.70,BUFFERING_ROUGH,55.1,0.0,0.0000,0.0000
21.20,BUFFERING_ROUGH,56.5,0.0,0.0000,0.0000
21.70,BUFFERING_ROUGH,54.1,0.0,0.0000,0.0000
22.20,BUFFERING_ROUGH,58.3,0.0,0.0000,0.0000
22.70,BUFFERING_ROUGH,53.7,0.0,0.0000,0.0000
23.20,BUFFERING_ROUGH,53.5,0.0,0.0000,0.0000
23.70,BUFFERING_ROUGH,55.5,0.0,0.0000,0.0000
24.20,BUFFERING_ROUGH,54.0,0.0,0.0000,0.0000
24.70,BUFFERING_ROUGH,52.9,0.0,0.0000,0.0000
25.20,BUFFERING_ROUGH,52.5,0.0,0.0000,0.0000
25.70,BUFFERING_ROUGH,59.5,0.0,0.0000,0.0000
26.20,BUFFERING_ROUGH,54.4,0.0,0.0000,0.0000
26.70,BUFFERING_ROUGH,55.3,0.0,0.0000,0.0000
27.20,BUFFERING_ROUGH,54.7,0.0,0.0000,0.0000
27.70,BUFFERING_ROUGH,53.5,0.0,0.0000,0.0000
28.20,BUFFERING_ROUGH,55.0,0.0,0.0000,0.0000
28.70,BUFFERING_ROUGH,52.6,0.0,0.0000,0.0000
29.20,BUFFERING_ROUGH,55.6,0.0,0.0000,0.0000
29.70,BUFFERING_ROUGH,55.2,0.0,0.0000,0.0000
30.20,BUFFERING_ROUGH,55.9,0.0,0.0000,0.0000
30.70,BUFFERING_ROUGH,53.8,0.0,0.0000,0.0000
31.20,BUFFERING_ROUGH,53.0,0.0,0.0000,0.0000
31.70,BUFFERING_ROUGH,58.2,0.0,0.0000,0.0000
32.20,BUFFERING_ROUGH,54.0,0.0,0.0000,0.0000
32.70,BUFFERING_ROUGH,53.5,0.0,0.0000,0.0000
33.20,BUFFERING_ROUGH,54.0,0.0,0.0000,0.0000
33.70,BUFFERING_ROUGH,59.8,0.0,0.0000,0.0000
34.20,BUFFERING_ROUGH,53.7,0.0,0.0000,0.0000
34.70,BUFFERING_ROUGH,53.1,0.0,0.0000,0.0000
35.20,BUFFERING_ROUGH,53.8,0.0,0.0000,0.0000
35.70,BUFFERING_ROUGH,55.4,0.0,0.0000,0.0000
36.20,BUFFERING_ROUGH,54.2,0.0,0.0000,0.0000
36.70,BUFFERING_ROUGH,53.1,0.0,0.0000,0.0000
37.20,BUFFERING_ROUGH,55.7,0.0,0.0000,0.0000
37.70,BUFFERING_ROUGH,54.1,0.0,0.0000,0.0000
38.20,BUFFERING_ROUGH,56.1,0.0,0.0000,0.0000
38.70,BUFFERING_ROUGH,54.5,0.0,0.0000,0.0000
39.20,BUFFERING_ROUGH,53.1,0.0,0.0000,0.0000
39.70,BUFFERING_ROUGH,56.9,0.0,0.0000,0.0000
40.20,BUFFERING_ROUGH,53.7,0.0,0.0000,0.0000
40.70,BUFFERING_ROUGH,52.3,0.0,0.0000,0.0000
41.20,BUFFERING_ROUGH,55.1,0.0,0.0000,0.0000
41.70,BUFFERING_ROUGH,58.3,0.0,0.0000,0.0000
42.20,BUFFERING_ROUGH,52.7,0.0,0.0000,0.0000
42.70,BUFFERING_ROUGH,53.8,0.0,0.0000,0.0000
43.20,BUFFERING_ROUGH,53.7,0.0,0.0000,0.0000
43.70,BUFFERING_ROUGH,54.2,0.0,0.0000,0.0000
44.20,BUFFERING_ROUGH,53.9,0.0,0.0000,0.0000
44.70,BUFFERING_ROUGH,52.8,0.0,0.0000,0.0000
45.20,BUFFERING_ROUGH,54.2,0.0,0.0000,0.0000
45.70,BUFFERING_ROUGH,52.9,0.0,0.0000,0.0000
46.20,BUFFERING_ROUGH,54.1,0.0,0.0000,0.0000
46.70,BUFFERING_ROUGH,52.6,0.0,0.0000,0.0000
47.20,BUFFERING_ROUGH,51.6,0.0,0.0000,0.0000
47.70,BUFFERING_ROUGH,56.1,0.0,0.0000,0.0000
48.20,BUFFERING_ROUGH,53.0,0.0,0.0000,0.0000
48.70,BUFFERING_ROUGH,52.1,0.0,0.0000,0.0000
49.20,BUFFERING_ROUGH,52.5,0.0,0.0000,0.0000
49.70,BUFFERING_ROUGH,57.8,0.0,0.0000,0.0000
50.20,BUFFERING_ROUGH,50.5,0.0,0.0000,0.0000
50.70,BUFFERING_ROUGH,52.1,0.0,0.0000,0.0000
51.20,BUFFERING_ROUGH,52.7,0.0,0.0000,0.0000
51.70,BUFFERING_ROUGH,56.8,0.0,0.0000,0.0000
52.20,BUFFERING_ROUGH,50.5,0.0,0.0000,0.0000
52.70,BUFFERING_ROUGH,52.1,0.0,0.0000,0.0000
53.20,BUFFERING_ROUGH,55.1,0.0,0.0000,0.0000
53.70,BUFFERING_ROUGH,50.5,0.0,0.0000,0.0000
54.20,BUFFERING_ROUGH,55.7,0.0,0.0000,0.0000
54.70,NAV_TO_STAGING,54.3,0.0,0.0000,0.0000
55.20,NAV_TO_STAGING,61.8,0.0,0.1917,-0.6600
55.70,NAV_TO_STAGING,69.9,0.0,0.2500,-0.9752
56.20,VISUAL_SERVO_DOCK,58.3,0.0,0.0195,-0.0746
56.70,VISUAL_SERVO_DOCK,59.0,0.0,0.0000,0.0000
57.20,VISUAL_SERVO_DOCK,52.6,0.0,0.0500,-1.0000
57.70,VISUAL_SERVO_DOCK,61.0,0.0,0.0500,-1.0000
58.20,VISUAL_SERVO_DOCK,53.6,0.0,0.0500,-1.0000
58.70,ABORTED,53.5,0.0,0.0000,0.0000
59.20,ABORTED,54.8,0.0,0.0000,0.0000
59.70,ABORTED,51.8,0.0,0.0000,0.0000
60.20,ABORTED,51.2,0.0,0.0000,0.0000
60.70,ABORTED,51.5,0.0,0.0000,0.0000
61.20,ABORTED,54.5,0.0,0.0000,0.0000
61.70,ABORTED,53.3,0.0,0.0000,0.0000
62.20,ABORTED,52.4,0.0,0.0000,0.0000
62.70,ABORTED,51.2,0.0,0.0000,0.0000
63.20,ABORTED,53.1,0.0,0.0000,0.0000
63.70,ABORTED,54.5,0.0,0.0000,0.0000
64.20,ABORTED,54.0,0.0,0.0000,0.0000
64.70,ABORTED,51.2,0.0,0.0000,0.0000
65.20,ABORTED,54.1,0.0,0.0000,0.0000
65.70,ABORTED,58.6,0.0,0.0000,0.0000
66.20,ABORTED,52.6,0.0,0.0000,0.0000
66.70,ABORTED,52.2,0.0,0.0000,0.0000
67.20,ABORTED,59.0,0.0,0.0000,0.0000
67.70,ABORTED,51.9,0.0,0.0000,0.0000
68.20,ABORTED,51.1,0.0,0.0000,0.0000
68.70,ABORTED,50.2,0.0,0.0000,0.0000
69.20,ABORTED,52.5,0.0,0.0000,0.0000
69.70,ABORTED,53.6,0.0,0.0000,0.0000
70.20,ABORTED,56.9,0.0,0.0000,0.0000
70.70,ABORTED,52.4,0.0,0.0000,0.0000
71.20,ABORTED,51.3,0.0,0.0000,0.0000
71.70,ABORTED,54.6,0.0,0.0000,0.0000
72.20,ABORTED,59.7,0.0,0.0000,0.0000
72.70,ABORTED,57.5,0.0,0.0000,0.0000
73.20,ABORTED,53.4,0.0,0.0000,0.0000
73.70,ABORTED,57.8,0.0,0.0000,0.0000
74.20,ABORTED,54.7,0.0,0.0000,0.0000
74.70,ABORTED,55.6,0.0,0.0000,0.0000
75.20,ABORTED,56.5,0.0,0.0000,0.0000
75.70,ABORTED,55.6,0.0,0.0000,0.0000
76.20,ABORTED,58.4,0.0,0.0000,0.0000
76.70,ABORTED,54.8,0.0,0.0000,0.0000
77.20,ABORTED,52.3,0.0,0.0000,0.0000
77.70,ABORTED,55.3,0.0,0.0000,0.0000
78.20,ABORTED,54.5,0.0,0.0000,0.0000
78.70,ABORTED,54.3,0.0,0.0000,0.0000
79.20,ABORTED,55.7,0.0,0.0000,0.0000
79.70,ABORTED,60.8,0.0,0.0000,0.0000
80.20,IDLE,64.5,0.0,0.0000,0.0000
80.70,IDLE,58.2,0.0,0.0000,0.0000
81.20,IDLE,59.4,0.0,0.0000,0.0000
81.70,IDLE,59.8,0.0,0.0000,0.0000
82.20,IDLE,57.6,0.0,0.0000,0.0000
82.70,IDLE,58.1,0.0,0.0000,0.0000
83.20,IDLE,63.1,0.0,0.0000,0.0000
83.70,IDLE,57.5,0.0,0.0000,0.0000
84.20,IDLE,55.4,0.0,0.0000,0.0000
84.70,IDLE,55.2,0.0,0.0000,0.0000
85.20,IDLE,56.7,0.0,0.0000,0.0000
85.70,IDLE,55.4,0.0,0.0000,0.0000
0.07,COMMUTING,60.6,0.0,0.0000,0.0000
0.57,COMMUTING,58.5,0.0,0.3000,-0.2445
1.07,COMMUTING,56.3,0.0,0.3000,0.1022
1.57,COMMUTING,61.3,0.0,0.3000,-0.0236
2.07,COMMUTING,62.8,0.0,0.2500,-0.3840
2.57,COMMUTING,54.3,0.0,0.2500,-0.8356
3.07,COMMUTING,60.2,0.0,0.0000,-0.6959
3.57,COMMUTING,61.6,0.0,0.2382,-1.6710
4.07,COMMUTING,57.9,0.0,0.1175,-1.1588
4.57,COMMUTING,54.4,0.0,0.2454,-1.5899
5.07,COMMUTING,59.5,0.0,0.1489,-1.0786
5.57,COMMUTING,58.4,0.0,0.2500,-1.2075
6.07,COMMUTING,57.5,0.0,0.2500,-0.8485
6.57,COMMUTING,59.6,0.0,0.0000,-0.6831
7.07,COMMUTING,56.6,0.0,0.1602,-1.3268
7.57,COMMUTING,60.6,0.0,0.2291,-1.2492
8.07,COMMUTING,59.1,0.0,0.2046,-0.8528
8.57,COMMUTING,59.3,0.0,0.1772,-0.9236
9.07,COMMUTING,60.3,0.0,0.0000,-0.7582
9.57,COMMUTING,61.5,0.0,0.1476,-0.8364
10.07,COMMUTING,59.7,0.0,0.1243,-0.6856
10.57,VISUAL_HOMING,61.4,0.0,0.1042,-0.5583
11.07,VISUAL_HOMING,61.2,0.0,0.2500,-1.1178
11.57,VISUAL_HOMING,62.2,0.0,0.2500,-0.5927
12.07,VISUAL_HOMING,64.7,0.0,0.2685,-0.3333
12.57,VISUAL_HOMING,58.0,0.0,0.3000,-0.1828
13.07,VISUAL_SERVO_DOCK,60.4,0.0,0.2392,-0.0481
13.57,VISUAL_SERVO_DOCK,62.2,0.0,0.0000,0.0000
14.07,VISUAL_SERVO_DOCK,60.1,0.0,0.0000,0.0000
14.57,VISUAL_SERVO_DOCK,64.4,0.0,0.0500,-1.0000
15.07,VISUAL_SERVO_DOCK,58.7,0.0,0.0500,-1.0000
